scenario_id,student_id,rank,project_id
hybrid,238,4,166
hybrid,238,5,108
hybrid,239,1,102
hybrid,239,2,2
hybrid,239,3,17
hybrid,239,4,22
hybrid,239,5,9
hybrid,240,1,145
hybrid,240,2,9
hybrid,240,3,26
hybrid,240,4,84
hybrid,240,5,22
hybrid,241,1,166
hybrid,241,2,2
hybrid,241,3,133
hybrid,241,4,108
hybrid,241,5,111
hybrid,242,1,106
hybrid,242,2,2
hybrid,242,3,108
hybrid,242,4,152
hybrid,242,5,57
hybrid,243,1,22
hybrid,243,2,9
hybrid,243,3,84
hybrid,243,4,46
hybrid,243,5,32
hybrid,244,1,2
hybrid,244,2,133
hybrid,244,3,166
hybrid,244,4,108
hybrid,244,5,106
hybrid,245,1,36
hybrid,245,2,62
hybrid,245,3,61
hybrid,245,4,102
hybrid,245,5,34
hybrid,246,1,26
hybrid,246,2,9
hybrid,246,3,2
hybrid,246,4,10
hybrid,246,5,145
hybrid,247,1,18
hybrid,247,2,34
hybrid,247,3,17
hybrid,247,4,19
hybrid,247,5,53
hybrid,248,1,108
hybrid,248,2,106
hybrid,248,3,2
hybrid,248,4,133
hybrid,248,5,130
hybrid,249,1,22
hybrid,249,2,9
hybrid,249,3,84
hybrid,249,4,46
hybrid,249,5,32
hybrid,250,1,165
hybrid,250,2,69
hybrid,250,3,50
hybrid,250,4,12
hybrid,250,5,63
hybrid,251,1,111
hybrid,251,2,109
hybrid,251,3,107
hybrid,251,4,104
hybrid,251,5,110
hybrid,252,1,34
hybrid,252,2,36
hybrid,252,3,61
hybrid,252,4,62
hybrid,252,5,102
hybrid,253,1,32
hybrid,253,2,9
hybrid,253,3,84
hybrid,253,4,22
hybrid,253,5,46
hybrid,254,1,36
hybrid,254,2,61
hybrid,254,3,62
hybrid,254,4,102
hybrid,254,5,34
hybrid,255,1,12
hybrid,255,2,50
hybrid,255,3,69
hybrid,255,4,81
hybrid,255,5,63
hybrid,256,1,57
hybrid,256,2,2
hybrid,256,3,152
hybrid,256,4,143
hybrid,256,5,10
hybrid,257,1,69
hybrid,257,2,12
hybrid,257,3,50
hybrid,257,4,81
hybrid,257,5,63
hybrid,258,1,46
hybrid,258,2,9
hybrid,258,3,84
hybrid,258,4,22
hybrid,258,5,32
hybrid,259,1,32
hybrid,259,2,22
hybrid,259,3,9
hybrid,259,4,46
hybrid,259,5,84
hybrid,260,1,36
hybrid,260,2,62
hybrid,260,3,2
hybrid,260,4,61
hybrid,260,5,17
hybrid,261,1,34
hybrid,261,2,36
hybrid,261,3,61
hybrid,261,4,62
hybrid,261,5,102
hybrid,262,1,9
hybrid,262,2,145
hybrid,262,3,22
hybrid,262,4,84
hybrid,262,5,26
hybrid,263,1,183
hybrid,263,2,169
hybrid,263,3,20
hybrid,263,4,37
hybrid,263,5,9
hybrid,264,1,26
hybrid,264,2,2
hybrid,264,3,9
hybrid,264,4,10
hybrid,264,5,145
hybrid,265,1,133
hybrid,265,2,2
hybrid,265,3,166
hybrid,265,4,111
hybrid,265,5,108
hybrid,266,1,9
hybrid,266,2,84
hybrid,266,3,22
hybrid,266,4,46
hybrid,266,5,32
hybrid,267,1,165
hybrid,267,2,36
hybrid,267,3,61
hybrid,267,4,34
hybrid,267,5,71
hybrid,268,1,36
hybrid,268,2,61
hybrid,268,3,62
hybrid,268,4,34
hybrid,268,5,102
hybrid,269,1,17
hybrid,269,2,20
hybrid,269,3,37
hybrid,269,4,160
hybrid,269,5,93
hybrid,270,1,106
hybrid,270,2,108
hybrid,270,3,2
hybrid,270,4,133
hybrid,270,5,130
hybrid,271,1,103
hybrid,271,2,9
hybrid,271,3,84
hybrid,271,4,22
hybrid,271,5,26
hybrid,272,1,133
hybrid,272,2,2
hybrid,272,3,166
hybrid,272,4,108
hybrid,272,5,109
hybrid,273,1,53
hybrid,273,2,36
hybrid,273,3,34
hybrid,273,4,2
hybrid,273,5,9
hybrid,274,1,50
hybrid,274,2,12
hybrid,274,3,69
hybrid,274,4,63
hybrid,274,5,81
hybrid,275,1,9
hybrid,275,2,145
hybrid,275,3,84
hybrid,275,4,26
hybrid,275,5,22
hybrid,276,1,36
hybrid,276,2,61
hybrid,276,3,62
hybrid,276,4,17
hybrid,276,5,22
hybrid,277,1,20
hybrid,277,2,37
hybrid,277,3,17
hybrid,277,4,169
hybrid,277,5,93
hybrid,278,1,69
hybrid,278,2,12
hybrid,278,3,50
hybrid,278,4,63
hybrid,278,5,81
hybrid,279,1,62
hybrid,279,2,36
hybrid,279,3,61
hybrid,279,4,102
hybrid,279,5,34
hybrid,280,1,43
hybrid,280,2,9
hybrid,280,3,84
hybrid,280,4,103
hybrid,280,5,118
